id	race	gender	sex.worker	pimp	sex.work.client	drug.dealer	drug.cook	thief	retired	housewife	disabled	unemployed	homeless
1	4	1	1	0	0	0	0	0	0	0	0	1	0
2	4	1	1	0	0	0	0	0	0	1	0	1	0
3	4	0	0	0	1	0	0	0	1	0	0	0	0
4	5	1	0	0	0	0	0	0	0	0	0	0	0
5	4	0	0	0	1	1	1	0	0	0	0	0	0
6	2	0	0	0	1	0	0	0	0	0	0	0	0
7	4	0	0	0	0	0	0	0	0	0	0	0	0
8	4	0	0	0	0	0	0	0	0	0	0	0	0
9	4	1	0	0	0	0	0	0	0	0	0	1	0
10	4	1	1	0	0	1	0	0	0	0	0	1	0
11	4	0	0	0	1	0	0	0	0	0	0	0	0
12	4	0	0	0	1	0	0	0	0	0	0	0	0
13	4	1	0	0	0	1	0	0	0	0	0	1	0
14	4	1	0	0	0	0	0	0	0	0	0	1	0
15	4	0	0	0	0	0	0	0	1	0	0	0	0
16	2	1	1	0	0	0	0	1	0	0	0	1	0
17	5	1	1	0	0	0	0	0	0	1	0	0	0
18	4	0	0	0	0	0	0	0	0	0	0	0	0
19	4	0	0	0	1	0	0	0	0	0	0	0	0
20	2	1	1	0	0	0	0	0	0	0	0	1	0
21	2	1	1	0	0	0	0	0	0	0	0	0	0
22	4	0	0	0	1	0	0	0	0	0	0	0	0
23	2	1	1	0	0	0	0	0	0	0	0	1	0
24	4	1	1	0	0	0	0	0	0	0	0	0	0
25	2	1	1	0	0	1	0	0	0	0	0	1	0
26	2	0	0	0	1	0	0	0	0	0	0	1	0
27	4	0	0	0	1	0	0	0	0	0	0	0	0
28	4	0	0	0	1	0	0	0	0	0	0	1	0
29	4	1	1	0	0	0	0	0	0	0	0	1	0
30	4	1	0	0	0	0	0	0	0	0	0	0	0
31	4	1	0	0	0	0	0	0	0	0	1	0	0
32	4	1	1	0	0	0	0	0	0	0	0	0	0
33	4	0	0	0	1	0	0	0	0	0	0	0	1
34	4	0	0	0	1	0	0	0	0	0	0	1	0
35	2	1	1	0	0	0	0	0	0	1	0	0	0
36	4	0	0	0	1	0	0	0	0	0	0	0	0
37	4	0	0	0	1	0	0	0	0	0	0	0	0
38	4	0	0	0	1	0	0	0	0	0	0	1	0
39	4	1	1	0	0	1	0	0	0	0	0	0	0
40	4	1	1	0	0	0	0	0	0	0	1	1	0
41	4	1	1	0	0	1	0	0	0	0	0	1	0
42	4	0	0	0	1	0	0	0	0	0	0	1	1
43	2	1	1	0	0	0	0	0	0	0	0	0	0
44	4	0	0	0	1	0	0	0	0	0	0	0	0
45	4	0	0	0	1	0	0	0	0	0	0	1	0
46	4	1	1	0	0	0	0	0	0	0	0	1	0
47	4	1	1	0	0	0	0	0	0	0	0	0	0
48	4	0	0	0	1	0	0	0	0	0	0	0	0
49	2	1	1	0	0	0	0	0	0	0	1	1	0
50	4	1	1	0	0	0	0	0	0	0	0	0	0
51	2	1	1	0	0	0	0	0	0	0	0	0	0
52	4	1	1	0	0	0	0	0	0	0	0	0	0
53	4	1	1	0	0	0	0	0	0	0	1	1	0
54	4	0	0	0	1	0	0	0	0	0	0	0	0
55	2	1	1	0	0	1	0	0	0	0	0	1	0
56	4	0	0	0	1	0	0	0	0	0	0	0	0
57	4	1	1	0	0	0	0	0	0	0	0	0	0
58	2	1	1	0	0	0	0	0	0	0	0	1	0
59	4	1	1	0	0	0	0	0	0	0	0	1	0
60	2	0	0	0	1	0	0	0	0	0	0	0	0
61	4	0	0	0	0	0	0	0	0	0	0	0	0
62	4	1	1	0	0	1	0	0	0	0	0	1	0
63	4	0	0	0	1	0	0	0	0	0	0	1	0
64	4	1	1	0	0	0	0	0	0	0	0	1	0
65	3	1	1	0	0	0	0	0	0	0	0	0	0
66	4	0	0	0	0	0	0	0	0	0	0	0	0
67	2	1	1	0	0	0	0	0	0	0	0	0	0
68	2	1	1	0	0	0	0	0	0	0	0	1	0
69	4	1	1	0	0	0	0	0	0	0	0	1	0
70	4	0	0	0	1	0	0	0	0	0	0	0	0
71	4	1	1	0	0	0	0	0	0	0	0	1	0
72	4	0	0	0	1	0	0	0	0	0	0	0	0
73	4	0	0	1	0	0	0	0	0	0	0	0	0
74	2	1	1	0	0	0	0	0	0	0	0	1	0
75	4	1	1	0	0	1	0	0	0	0	0	1	0
76	4	1	1	0	0	0	0	0	0	0	0	1	0
77	4	1	1	0	0	0	0	0	0	0	0	0	0
78	4	0	0	0	1	0	0	0	0	0	0	1	0
79	4	0	0	0	1	0	0	0	0	0	0	1	0
80	4	1	0	0	0	0	0	0	0	1	0	1	0
81	4	0	0	0	1	0	0	0	0	0	0	0	0
82	5	1	1	0	0	1	0	0	0	0	1	1	0
83	4	1	0	0	0	1	0	0	0	1	0	1	0
84	4	1	1	0	0	0	0	0	0	0	0	1	0
85	2	0	0	0	1	0	0	0	0	0	0	0	0
86	4	0	0	0	0	0	0	0	0	0	0	1	0
87	4	1	0	0	0	0	0	0	0	0	0	0	0
88	2	0	0	0	1	0	0	0	0	0	0	0	0
89	4	1	1	0	0	0	0	0	0	0	0	1	0
90	2	0	0	0	1	0	0	0	0	0	0	0	0
91	4	1	1	0	0	0	0	0	0	0	0	1	0
92	1	1	0	0	0	0	0	0	0	0	0	1	0
93	4	0	0	0	0	0	0	0	0	0	0	0	0
94	4	1	0	0	0	0	0	0	0	0	0	0	0
95	4	0	0	0	1	0	0	0	0	0	0	0	0
96	4	1	1	0	0	0	0	0	0	0	0	0	0
97	4	1	0	0	0	0	0	0	0	0	0	0	0
98	5	1	1	0	0	0	0	0	0	0	0	0	0
99	4	1	1	0	0	0	0	0	0	0	0	0	0
100	2	0	0	0	1	1	0	0	0	0	0	1	0
101	4	0	0	0	0	0	0	0	0	0	0	1	0
102	4	1	1	0	0	0	0	0	0	0	0	0	0
103	4	1	0	0	0	1	0	0	0	0	0	1	0
104	2	0	0	0	1	0	0	0	0	0	0	1	1
105	4	1	0	0	0	1	0	0	0	0	0	1	0
106	4	0	0	0	1	0	0	0	0	0	0	0	0
107	2	0	0	1	0	0	0	0	0	0	0	0	0
108	4	0	0	0	1	0	0	0	0	0	0	1	0
109	1	1	0	0	0	0	0	0	0	0	0	0	0
110	4	1	1	0	0	0	0	0	0	1	0	1	0
111	4	0	0	0	0	0	0	0	0	0	0	1	0
112	2	0	0	0	0	0	0	0	0	0	0	1	0
113	4	1	0	0	0	0	0	0	0	0	0	0	0
114	4	0	0	0	1	0	0	0	0	0	0	0	0
115	4	1	1	0	0	0	0	0	0	0	0	1	0
116	4	0	0	1	0	1	0	0	0	0	0	1	0
117	4	0	0	0	0	0	0	0	0	0	0	0	0
118	2	0	0	0	1	0	0	0	0	0	0	0	0
119	2	0	0	1	0	0	0	0	0	0	0	1	0
120	4	1	0	0	0	0	0	0	0	1	0	1	0
121	2	0	0	1	0	0	0	0	0	0	0	1	0
122	4	1	1	0	0	0	0	0	0	0	0	1	0
123	4	0	0	0	1	0	0	0	0	0	0	0	0
124	4	0	0	0	0	0	0	0	0	0	0	0	0
125	4	1	0	0	0	0	0	0	0	0	0	0	0
126	4	0	0	0	0	0	0	0	0	0	0	1	0
127	4	0	0	0	1	0	0	0	0	0	0	1	0
128	4	1	0	0	0	0	0	0	0	0	0	1	0
129	4	0	0	0	1	0	0	0	1	0	0	0	0
130	2	0	0	0	1	1	0	0	0	0	0	1	0
131	4	1	0	0	0	0	0	0	0	1	0	0	0
132	4	1	1	0	0	0	0	0	0	0	0	1	1
133	4	0	0	0	1	1	0	0	0	0	0	1	0
134	2	1	1	0	0	1	0	0	0	0	1	1	0
135	4	0	0	0	0	0	0	0	0	0	0	0	0
136	4	0	0	0	1	0	0	0	0	0	0	0	0
137	4	1	1	0	0	0	0	0	0	1	0	0	0
138	2	1	1	0	0	0	0	0	0	0	0	1	1
139	4	1	1	0	0	0	0	0	0	0	0	0	1
140	2	0	0	0	1	0	0	0	0	0	0	0	0
141	2	1	0	0	0	0	0	0	0	0	0	0	0
142	2	0	0	1	0	1	0	0	0	0	0	1	0
143	4	1	0	0	0	0	0	0	0	0	0	1	0
144	2	0	0	0	0	0	0	0	0	0	0	1	0
145	2	0	0	1	0	1	0	0	0	0	0	1	0
146	4	1	1	0	0	1	0	0	0	0	0	1	0
147	2	1	1	0	0	0	0	0	0	0	0	0	0
148	4	0	0	0	1	0	0	0	0	0	0	0	0
149	4	0	0	0	1	0	0	0	0	0	0	0	0
150	4	1	1	0	0	0	0	0	0	0	0	1	0
151	2	1	1	0	0	0	0	0	0	0	0	1	1
152	2	1	1	0	0	0	1	0	0	0	0	1	0
153	4	0	0	0	0	0	0	0	0	0	0	0	0
154	4	0	0	0	1	0	0	0	0	0	0	0	0
155	4	0	0	0	1	0	0	0	0	0	0	0	0
156	2	1	0	0	0	1	0	0	0	0	0	1	0
157	4	1	0	0	0	0	0	0	0	1	0	0	0
158	2	1	1	0	0	0	0	0	0	0	0	0	0
159	4	1	0	0	0	0	0	0	0	1	0	1	0
160	5	0	0	0	1	0	0	0	0	0	1	1	0
161	2	1	1	0	0	1	0	0	0	0	0	1	0
162	4	0	0	0	0	0	0	0	0	0	0	0	0
163	2	1	1	0	0	0	0	0	0	0	0	1	0
164	1	1	1	0	0	0	0	0	0	0	0	0	0
165	2	0	0	0	1	0	0	0	0	0	0	1	0
166	2	0	0	0	1	0	0	0	0	0	0	0	0
167	4	0	0	0	0	0	0	0	0	0	0	0	0
168	4	0	0	0	1	0	0	0	0	0	0	1	0
169	4	1	1	0	0	0	0	0	0	0	0	1	0
170	4	0	0	0	0	0	0	0	0	0	1	1	0
171	4	1	1	0	0	0	0	0	0	0	0	1	0
172	4	1	0	0	0	0	0	0	0	1	0	0	0
173	4	0	0	1	0	1	0	0	0	0	0	1	0
174	4	0	0	0	1	0	0	0	0	0	0	0	0
175	2	0	0	0	1	0	0	0	0	0	0	0	0
176	4	0	0	0	1	1	0	0	0	0	0	1	0
177	3	1	1	0	0	0	0	0	0	0	0	1	0
178	4	0	0	0	0	0	0	0	0	0	0	0	0
179	4	1	0	0	0	1	0	0	0	0	0	0	0
180	4	1	0	0	0	0	0	0	0	0	0	1	0
181	4	1	0	0	0	1	0	1	0	0	1	1	0
182	4	0	0	0	1	0	0	0	1	0	1	1	0
183	2	1	1	0	0	0	0	0	0	0	0	0	1
184	2	0	0	0	1	0	0	0	0	0	0	1	0
185	4	0	0	0	0	0	0	0	0	0	0	0	0
186	4	1	0	0	0	0	0	0	0	1	1	0	0
187	2	1	1	0	0	0	0	0	0	0	0	0	1
188	4	0	0	0	1	0	0	0	0	0	0	0	0
189	4	0	0	0	0	1	0	0	0	0	1	1	0
190	4	1	0	0	0	0	0	0	0	0	0	0	0
191	4	1	0	0	0	0	0	0	0	0	0	0	0
192	4	0	0	0	1	0	0	0	0	0	0	0	0
193	2	0	0	1	0	0	0	1	0	0	0	1	0
194	4	0	0	0	0	0	0	0	0	0	0	0	0
195	2	0	0	0	1	0	0	0	0	0	1	1	0
196	2	1	1	0	0	0	0	0	0	0	0	1	0
197	4	1	1	0	0	0	0	0	0	0	0	1	0
198	3	0	0	0	1	0	0	0	0	0	0	0	0
199	4	0	0	0	0	0	0	0	0	0	0	1	0
200	2	1	0	0	0	1	0	1	0	0	0	1	0
201	4	0	0	0	0	0	0	0	0	0	0	0	0
202	4	0	0	0	1	0	0	0	0	0	0	0	0
203	4	1	0	0	0	0	0	0	0	0	0	0	0
204	4	1	0	0	0	0	0	0	0	0	0	1	0
205	2	0	0	0	1	0	0	0	0	0	0	0	0
206	4	0	0	0	1	0	0	0	0	0	0	0	0
207	4	0	0	0	0	0	0	0	0	0	0	0	0
208	4	0	0	0	0	0	0	0	0	0	0	0	0
209	4	0	0	0	1	0	0	0	0	0	0	0	0
210	2	1	1	0	0	0	0	0	0	0	0	1	0
211	4	1	0	0	0	0	0	0	0	0	0	1	0
212	4	0	0	0	1	0	0	0	0	0	0	0	0
213	4	0	0	0	0	0	0	0	0	0	0	1	0
214	4	0	0	1	0	1	0	0	0	0	0	0	0
215	4	1	0	0	0	0	0	0	0	1	0	0	0
216	4	0	0	0	0	1	0	0	0	0	1	0	0
217	4	1	0	0	0	0	0	0	0	0	0	0	0
218	4	0	0	0	1	0	0	0	0	0	0	1	0
219	4	1	1	0	0	0	0	0	0	0	0	1	0
220	4	1	1	0	0	0	0	0	0	0	0	1	0
221	4	0	0	0	0	0	0	0	0	0	0	0	0
222	4	1	1	0	0	0	0	0	0	0	0	0	0
223	4	0	0	1	0	0	0	0	0	0	0	0	0
224	4	0	0	1	0	0	0	0	0	0	0	0	0
225	2	0	0	0	1	0	0	0	0	0	0	0	0
226	4	0	0	0	1	0	0	0	0	0	0	0	0
227	3	0	0	0	1	0	0	0	0	0	0	1	1
228	4	0	0	0	0	1	0	0	0	0	0	1	0
229	4	0	0	0	1	0	0	0	0	0	0	0	0
230	4	1	1	0	0	0	0	0	0	0	0	1	0
231	4	1	1	0	0	0	0	0	0	0	0	0	0
232	4	1	0	0	0	0	0	0	0	0	0	0	0
233	4	0	0	0	0	0	0	0	0	0	0	1	0
234	4	0	0	0	0	0	0	0	0	0	0	0	0
235	4	0	0	0	0	1	0	1	0	0	0	1	0
236	4	0	0	0	0	0	0	0	0	0	0	1	0
237	4	1	1	0	0	0	0	0	0	0	0	1	0
238	4	0	0	0	1	0	0	0	0	0	0	0	0
239	4	1	0	0	0	0	0	0	0	0	0	1	0
240	4	0	0	0	1	0	0	0	0	0	0	0	0
241	4	0	0	0	0	0	0	0	0	0	1	1	0
242	4	1	1	0	0	0	0	0	0	0	0	1	0
243	4	0	0	0	0	0	0	0	0	0	0	0	0
244	2	0	0	0	0	0	0	0	0	0	0	1	0
245	4	1	0	0	0	0	0	0	0	0	1	1	0
246	4	0	0	0	1	0	0	0	0	0	0	0	0
247	4	1	1	0	0	0	0	0	0	0	0	1	0
248	4	0	0	0	0	0	0	0	0	0	0	0	0
249	4	1	0	0	0	0	0	0	0	0	0	0	0
250	4	1	1	0	0	0	0	0	0	0	0	1	0
251	4	1	1	0	1	0	0	0	0	0	0	0	0
252	4	1	1	0	1	0	0	0	0	0	0	0	0
253	2	0	0	1	0	1	0	0	0	0	0	0	0
254	2	1	1	0	0	0	0	1	0	0	0	1	0
255	4	1	1	0	1	1	0	0	0	0	0	0	1
256	4	0	0	0	0	1	0	0	0	0	0	1	0
257	4	1	0	0	0	0	0	0	0	0	0	1	0
258	4	1	1	0	0	0	0	0	0	0	0	0	0
259	2	1	1	0	0	1	0	0	0	0	0	1	0
260	4	0	0	0	1	0	0	0	0	0	0	0	0
261	4	0	0	1	0	1	0	0	0	0	0	1	0
262	2	0	0	0	0	1	0	0	0	0	0	0	0
263	2	1	0	0	0	1	0	0	0	0	0	1	0
264	2	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
265	2	0	0	1	0	1	1	0	0	0	0	0	0
266	4	0	0	0	1	0	0	0	0	0	0	0	0
267	4	0	0	0	1	0	0	0	0	0	0	0	0
268	1	1	1	0	0	0	0	0	0	0	0	0	0
269	2	1	1	0	0	0	0	0	0	0	0	0	0
270	4	0	0	0	0	0	0	0	0	0	0	0	0
271	4	1	0	0	0	1	0	0	0	0	0	0	0
272	2	1	1	0	0	0	0	0	0	0	0	0	0
273	4	0	0	0	0	1	0	0	0	0	0	0	0
274	4	1	0	0	0	0	0	0	0	0	0	0	0
275	2	1	1	0	1	0	0	0	0	0	0	0	0
276	4	1	1	0	0	1	0	0	0	0	0	1	0
277	4	1	1	0	1	1	0	1	0	0	0	0	0
278	2	0	0	1	0	0	0	0	0	0	0	0	0
279	4	0	0	0	0	0	0	0	0	0	0	0	0
280	2	0	0	0	0	1	1	1	1	0	1	0	0
281	4	1	0	0	0	1	0	0	0	0	0	1	0
282	4	0	0	0	0	0	0	0	0	0	0	0	0
283	2	1	1	0	0	1	0	1	0	0	0	1	0
284	2	1	1	0	0	0	0	0	0	0	0	0	0
285	4	0	0	0	0	1	0	0	0	0	0	1	0
286	2	0	0	1	0	1	0	0	0	0	0	0	0
287	2	0	0	1	0	1	0	1	0	0	0	1	0
288	4	0	0	0	0	1	0	0	0	0	1	1	0
289	2	0	0	1	0	0	0	0	0	0	0	0	0
290	2	0	0	1	1	1	0	0	0	0	0	1	0
291	2	0	0	1	0	1	0	0	0	0	0	0	0
292	4	1	0	0	0	0	0	0	0	0	0	1	0
293	2	0	0	1	0	1	0	0	0	0	0	0	0
294	2	1	0	0	0	0	0	0	0	0	0	1	0
295	2	0	0	0	0	0	0	0	1	0	0	0	0
296	4	0	0	0	1	0	0	0	1	0	0	1	0
297	4	1	0	0	1	1	0	0	0	1	0	0	0
298	2	1	1	0	0	1	0	0	0	0	0	1	0
299	2	0	0	1	0	1	0	0	0	0	0	1	0
300	2	1	0	0	0	1	0	0	0	0	1	1	0
301	1	1	0	0	0	0	0	0	0	1	0	1	0
302	4	1	0	0	0	0	0	0	0	0	0	0	0
303	4	0	0	0	1	0	0	0	0	0	1	0	0
304	2	0	0	0	0	1	0	0	0	0	0	1	0
305	4	1	1	0	0	0	0	0	0	0	0	0	0
306	4	1	0	0	0	0	0	1	0	0	0	1	0
307	4	0	0	0	0	1	0	1	0	0	0	0	0
308	4	0	0	0	0	0	0	0	0	0	0	1	0
309	2	1	1	0	0	0	0	0	0	0	0	0	0
310	4	0	0	0	0	0	0	0	0	0	0	0	0
311	2	0	0	0	0	0	0	0	1	0	0	1	0
312	4	0	0	0	0	1	0	0	0	0	0	1	0
313	4	0	0	0	1	0	0	0	0	0	0	0	0
314	4	0	0	0	0	0	0	0	0	0	0	0	0
315	4	0	0	0	0	0	0	0	0	0	1	1	0
316	4	1	0	0	0	0	0	0	0	0	0	1	0
317	4	1	0	0	0	0	0	0	0	1	0	0	0
318	2	0	0	0	0	0	0	0	1	0	0	0	0
319	2	1	0	0	0	0	0	0	0	0	0	1	0
320	2	0	0	1	0	1	0	0	0	0	0	1	0
321	4	0	0	0	0	0	0	0	0	0	0	0	0
322	2	1	0	0	0	0	0	0	0	0	0	1	0
323	2	1	1	0	1	0	0	0	0	0	0	0	0
324	2	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
325	2	0	0	0	0	1	0	0	0	0	0	0	0
326	4	1	1	0	0	0	0	0	0	0	0	0	0
327	4	0	0	0	0	0	0	0	0	0	0	0	0
328	4	0	0	0	0	0	0	0	0	0	1	1	1
329	4	1	0	0	1	1	0	1	0	0	0	1	0
330	4	1	1	0	0	0	0	0	0	0	0	0	0
331	4	0	0	0	1	0	0	0	0	0	0	0	0
332	2	1	1	0	0	0	0	0	0	0	0	0	0
333	4	1	0	0	0	0	0	0	0	0	0	0	0
334	2	1	1	0	0	0	0	0	0	0	0	1	0
335	4	1	0	0	0	0	0	0	0	0	0	0	0
336	4	1	0	0	0	1	0	1	0	0	0	1	0
337	4	0	0	0	0	1	0	0	0	0	1	0	0
338	4	1	0	0	0	0	0	0	0	0	0	0	0
339	4	0	0	0	0	0	0	0	0	0	0	1	0
340	4	0	0	0	0	1	0	0	0	0	1	1	0
341	4	1	0	0	1	0	0	0	0	0	0	1	0
342	2	0	0	0	0	1	0	0	0	0	1	1	0
343	2	0	0	1	0	1	0	0	0	0	0	0	0
344	2	0	0	0	0	0	0	0	0	0	0	0	0
345	4	1	0	0	0	0	0	0	0	0	0	0	0
346	4	0	0	0	0	1	0	0	0	0	1	1	0
347	2	0	0	0	0	1	0	0	0	0	0	0	0
348	2	0	0	0	0	0	0	0	0	0	0	0	0
349	2	0	0	1	0	1	0	1	0	0	0	0	0
350	4	0	0	0	0	0	0	1	0	0	0	1	0
351	4	1	0	0	0	0	0	0	0	0	0	1	0
352	4	0	0	0	1	0	0	0	0	0	0	0	0
353	4	1	0	0	0	0	0	0	0	0	0	1	0
354	4	1	0	0	0	1	0	0	0	0	0	1	0
355	2	0	0	1	0	0	0	0	0	0	1	0	0
356	2	0	0	0	0	1	0	0	0	0	0	1	0
357	4	1	1	0	0	1	0	0	0	0	0	0	0
358	4	1	1	0	0	0	0	0	0	0	0	0	0
359	4	0	0	0	1	0	0	0	0	0	0	0	0
360	4	1	0	0	0	0	0	0	0	0	0	1	0
361	4	0	0	0	0	0	0	0	0	0	0	0	0
362	2	0	0	0	0	0	0	1	0	0	1	0	0
363	4	0	0	1	0	0	0	0	0	0	0	1	0
364	4	1	0	0	0	0	0	0	0	0	0	1	0
365	4	0	0	0	0	1	0	0	0	0	0	0	0
366	4	1	1	0	0	0	0	0	0	0	0	0	0
367	4	1	1	0	1	0	0	0	0	0	0	0	0
368	4	0	0	0	0	0	0	0	0	0	0	1	0
369	2	0	0	1	0	0	0	0	0	0	0	1	0
370	4	1	0	0	0	0	0	0	0	0	0	1	0
371	4	1	0	0	0	0	0	0	0	0	1	0	0
372	4	1	0	0	0	0	0	0	0	0	0	0	0
373	4	1	1	0	0	1	0	0	0	0	0	1	0
374	4	1	1	0	0	1	0	0	0	0	0	1	0
375	4	0	0	0	0	1	0	1	0	0	1	1	0
376	4	1	1	0	0	0	0	0	0	0	0	0	0
377	2	0	0	0	0	0	0	0	1	0	0	0	0
378	2	1	0	0	0	1	0	0	0	1	0	1	0
379	4	0	0	0	0	0	0	1	0	0	0	1	0
380	2	0	0	1	0	0	0	0	0	0	1	1	0
381	2	0	0	0	1	0	0	0	0	0	0	0	0
382	4	0	0	0	1	0	0	0	0	0	0	0	0
383	4	0	0	0	1	0	0	0	1	0	0	0	0
384	4	0	0	0	1	0	0	0	0	0	0	0	0
385	4	0	0	0	1	0	0	0	1	0	0	0	0
386	2	0	0	0	0	0	0	0	0	0	0	0	0
387	4	1	0	0	0	1	0	0	0	0	0	0	0
388	4	0	0	0	0	0	0	0	0	0	0	0	0
389	4	0	0	0	1	0	0	0	0	0	0	0	0
390	4	0	0	0	1	0	0	0	0	0	0	0	0
391	4	0	0	0	1	0	0	0	0	0	0	0	0
392	4	1	1	0	1	0	0	0	0	0	0	0	0
393	4	0	0	0	0	0	0	0	0	0	0	0	0
394	4	0	0	0	0	0	0	0	0	0	0	1	0
395	3	0	0	0	1	0	0	0	0	0	0	0	0
396	4	0	0	0	1	0	0	0	0	0	0	0	0
397	2	0	0	1	0	0	0	0	0	0	0	0	0
398	4	0	0	0	0	0	0	0	0	0	0	0	0
399	4	0	0	1	0	0	0	0	0	0	0	1	0
400	4	0	0	0	0	0	0	0	0	0	1	1	0
401	4	0	0	0	0	1	0	0	0	0	0	1	0
402	4	0	0	1	0	0	0	0	0	0	0	0	0
403	4	1	1	0	0	0	0	0	0	0	0	1	0
404	4	0	0	1	0	0	0	0	0	0	0	0	0
405	4	0	0	0	0	0	0	0	0	0	0	0	0
406	4	0	0	0	1	0	0	0	0	0	0	0	0
407	4	0	0	0	1	0	0	0	0	0	0	0	0
408	4	0	0	0	1	0	0	0	0	0	0	0	0
409	4	1	1	0	0	0	0	0	0	0	0	0	0
410	2	1	0	0	0	0	0	0	0	1	0	0	0
411	4	1	0	0	0	0	0	0	0	0	1	1	0
412	4	1	0	0	0	0	0	0	0	0	0	0	0
413	2	1	1	0	0	0	0	0	0	0	0	0	0
414	4	1	0	0	0	0	0	0	0	0	0	1	0
415	4	0	0	0	0	0	0	0	0	0	1	0	0
416	4	1	0	0	0	0	0	0	0	0	1	0	0
417	4	0	0	1	0	0	0	0	0	0	0	1	0
418	4	1	1	0	0	0	0	0	0	0	0	1	0
419	2	0	0	0	1	0	0	0	0	0	0	0	0
420	4	0	0	0	1	0	0	0	0	0	0	0	0
421	4	0	0	0	0	1	1	0	0	0	0	1	0
422	4	0	0	0	0	0	0	0	0	0	0	1	0
423	4	0	0	0	0	0	0	0	0	0	0	1	0
424	4	1	0	0	0	0	0	0	0	0	1	1	0
425	4	0	0	0	0	0	0	0	0	0	1	1	0
426	4	0	0	0	0	0	0	0	0	0	0	0	0
427	5	1	0	0	0	0	0	0	0	1	0	0	0
428	4	0	0	0	0	0	0	0	0	0	0	1	0
429	4	0	0	0	0	0	0	1	0	0	0	1	1
430	4	1	0	0	0	0	0	0	0	0	0	1	0
431	3	0	0	0	0	0	0	0	0	0	0	0	0
432	2	0	0	0	0	1	0	0	0	0	0	0	0
433	4	1	1	0	0	0	0	0	0	0	0	1	0
434	4	0	0	0	0	0	0	0	0	0	0	0	0
435	4	0	0	0	1	0	0	0	0	0	0	0	0
436	4	1	0	0	0	0	0	0	0	1	0	1	0
437	4	0	0	0	0	0	0	0	0	0	0	0	0
438	4	0	0	0	0	0	0	0	0	0	1	0	0
439	4	1	0	0	0	0	0	0	0	0	0	1	0
440	2	1	1	0	0	0	0	0	0	0	0	0	0
441	4	0	0	0	0	0	0	0	0	0	0	1	0
442	4	0	0	0	1	0	0	0	0	0	0	0	0
443	4	1	0	0	0	0	0	0	0	1	0	0	0
444	4	1	0	0	0	0	0	0	0	0	1	1	0
445	4	1	0	0	0	0	0	0	0	0	0	0	0
446	5	1	0	0	0	1	0	0	0	0	0	1	0
447	2	0	0	1	0	0	0	0	0	0	0	1	0
448	4	0	0	0	0	0	0	0	0	0	0	1	0
449	4	0	0	0	0	0	0	0	0	0	0	0	0
450	4	0	0	0	0	1	0	0	0	0	0	1	0
451	2	1	1	0	0	0	0	0	0	0	0	1	0
452	4	1	0	0	0	0	0	0	0	0	1	1	0
453	4	1	1	0	0	0	0	0	0	0	0	0	0
454	4	1	0	0	0	0	0	0	0	0	0	1	0
455	4	0	0	0	0	0	0	0	0	0	0	0	0
456	4	0	0	0	0	0	0	0	0	0	1	1	0
457	4	1	0	0	0	0	0	0	0	0	0	1	0
458	2	0	0	1	0	0	0	0	0	0	0	1	0
459	4	0	0	0	1	0	0	0	0	0	0	0	0
460	4	0	0	0	1	0	0	0	0	0	0	0	0
461	4	0	0	0	0	0	0	0	0	0	0	1	0
462	4	1	0	0	0	0	0	0	0	0	0	1	0
463	1	0	0	0	0	0	0	0	0	0	1	1	0
464	4	1	1	0	0	0	0	0	0	0	0	1	0
465	4	1	0	0	0	0	0	0	0	0	1	1	0
466	4	0	0	0	1	0	0	0	0	0	0	0	0
467	4	1	0	0	0	0	0	0	0	1	0	0	0
468	4	0	0	0	1	1	0	0	0	0	0	1	0
469	4	0	0	0	1	0	0	0	0	0	0	0	0
470	4	0	0	0	1	0	0	0	0	0	0	0	0
471	2	0	0	1	0	0	0	1	0	0	0	1	0
472	4	1	1	0	0	0	0	0	0	0	0	0	0
473	4	0	0	0	0	0	0	0	0	0	0	0	0
474	2	0	0	0	0	0	0	0	0	0	0	0	0
475	4	0	0	0	0	0	0	0	0	0	0	0	0
476	2	0	0	1	0	0	0	0	0	0	0	0	NA
477	2	1	1	0	0	0	0	1	0	0	0	0	0
478	4	1	0	0	0	0	0	0	0	0	0	0	0
479	4	0	0	0	1	0	0	0	0	0	0	1	0
480	4	0	0	0	0	1	0	0	0	0	1	1	0
481	4	1	0	0	0	0	0	0	0	0	0	0	0
482	4	1	0	0	0	0	0	0	0	0	1	1	0
483	4	0	0	0	0	0	0	0	0	0	0	0	0
484	4	0	0	0	0	0	0	0	0	0	0	0	0
485	4	1	1	0	0	0	0	0	0	0	0	0	0
486	4	1	0	0	0	0	0	0	0	0	0	0	0
487	2	0	0	1	0	0	0	0	0	0	1	1	0
488	4	1	1	0	0	0	0	0	0	0	0	0	0
489	4	0	0	0	1	0	0	0	0	0	0	0	0
490	4	0	0	0	0	0	0	0	0	0	0	0	0
491	4	0	0	0	0	0	1	0	0	0	0	1	0
492	4	0	0	0	0	0	0	0	0	0	0	0	0
493	4	1	1	0	0	0	0	0	0	0	0	1	0
494	4	1	0	0	0	0	0	0	0	0	0	1	0
495	4	0	0	0	0	0	0	0	0	0	0	0	0
496	4	0	0	0	0	0	0	0	0	0	0	0	0
497	4	1	0	0	0	0	0	0	0	0	0	1	0
